,ATMP_In_F,ATMP_In_P,ATMP_In_T,BFW_F,BFW_P,BFW_T,ECON_OUT_F,ECON_OUT_P,ECON_OUT_T,FG_2_AIRPH_Fm,FG_2_AIRPH_P,FG_2_AIRPH_T,FG_2_ECON_Fm,FG_2_ECON_P,FG_2_ECON_T,FG_2_FSH_Fm,FG_2_FSH_P,FG_2_FSH_T,FG_2_PrSH_Fm,FG_2_PrSH_P,FG_2_PrSH_T,FG_2_RH_Fm,FG_2_RH_P,FG_2_RH_T,FG_PrSH_2_Mix_Fm,FG_PrSH_2_Mix_P,FG_PrSH_2_Mix_T,FG_RH_2_Mix_Fm,FG_RH_2_Mix_P,FG_RH_2_Mix_T,FSH_In_F,FSH_In_P,FSH_In_T,MS_F,MS_P,MS_T,POWER_GROSS,PlatenSH_IN_F,PlatenSH_IN_P,PlatenSH_IN_T,PrSH_IN_F,PrSH_IN_P,PrSH_IN_T,RHT_COLD_F,RHT_COLD_P,RHT_COLD_T,RHT_HOT_F,RHT_HOT_P,RHT_HOT_T
32,25934.507324937884,25962636.405146122,726.8125527497056,25848.529587358513,26920534.14480739,465.77414587113265,27695.276427770106,26258397.02155647,518.7794078230156,579.659168131743,99719.23970904335,481.9712482633153,573.9935954235609,99746.07802514639,690.972926613366,578.0711939025987,100714.58623277796,1493.9199144022211,158.856568060181,99980.67209917867,1256.8781309695732,414.6719622633991,99967.72391275394,1255.4716912310678,159.18726469338586,100761.18213730647,692.8150468194318,407.1719472082743,100413.60591009275,705.3404197035969,25662.233692432797,26115367.79899436,673.9769930387582,26399.56324742289,25963763.85184645,732.4043706314025,580004011.5066224,26283.91945438555,26114172.418964803,665.327769832458,26946.981018799732,26257513.885054924,659.436644264815,23817.055847894982,3677818.7865651874,581.2357081108738,23323.91660668414,3134885.6065680333,859.3331281814027
33,26881.157253573958,25960099.82035342,731.0937616236631,27423.91589743639,26922747.978741806,461.3970780073237,28349.146642784162,26258533.894545376,521.5168314057835,572.8840850722885,100402.87117965263,490.20815768737884,569.3591520659656,98899.90511091295,699.9091777720679,574.412695362166,100084.6075462403,1496.1359648018981,158.46447405662343,100384.74841237612,1259.093790921587,413.777615274982,99980.74958207435,1266.745824296586,155.78715172216295,99482.7022064234,686.4808318523186,412.202831939098,100172.99890699633,702.6541172490422,27813.669725817832,26116125.284198448,674.723061424858,27627.393038049464,25963296.504517775,730.0746541381056,579995585.8565319,27687.03369183455,26117134.991040353,659.4342412888426,27078.36006148631,26258194.361425642,667.3729186572557,22055.10064190055,3677466.2970569814,588.1262437034762,25159.857563685644,3134599.091414915,860.6833204248792
34,27032.593243617765,25963355.671748124,734.4204794668794,26159.139244912185,26920578.032891154,460.6306301701759,27894.873917413297,26259322.66428294,521.3188907342696,577.0131777216039,99632.74459213733,487.8707366236706,563.272481076725,100276.14383492823,695.3687371121168,569.3978519043505,99445.02024311006,1483.607694823537,159.15306032590053,99646.37286179695,1248.4527991156122,409.80750963803854,100254.92199891823,1256.726365683653,158.34044900952566,99459.08781222824,687.5763963167695,415.34372258487485,99684.62563773374,696.3471662185573,27965.38203742244,26117251.133755874,679.1484035335973,29046.11180017091,25966548.180188946,728.2104536345574,580001336.863365,26799.639364048016,26115612.098687503,663.1336756296336,26458.462072411283,26258066.790488973,659.6402627543262,23642.544704638472,3678261.73269385,579.4984741981358,24502.896640879735,3134754.696878504,851.5781548327046
35,27946.851714643035,25964063.052556127,734.6552561759594,25951.08716407284,26922604.19278944,470.3623242834833,26849.888678584313,26257862.949063007,522.0472488616832,578.3495110481501,100123.975248506,494.5216915145698,577.9786031465273,100127.529977174,697.7226335120077,584.5283736746748,99064.45092324518,1491.9115008269184,149.23688249155109,99528.91346571536,1256.6318717478887,417.1956619137425,99877.14008616342,1262.3769639993411,161.9638188017675,100471.07427765608,676.1045331300571,413.4012493198974,101075.4358609906,705.1068285154522,27183.112421755308,26116413.627191946,680.6042340480652,27584.762112849963,25962363.367637146,725.9883382256636,580003616.9235624,27430.587279904918,26117129.981468633,664.6131504461257,25765.346676497167,26256829.78875212,668.1839966100833,24920.093949897055,3679262.4130274276,578.9966140883256,21685.024890837205,3135698.7477708803,858.3226794758771
36,27997.323485547786,25964145.798624992,727.7744624404958,26345.942371880457,26921970.213945337,457.27027947167574,26905.185298669207,26257429.1516846,530.6151235320403,578.9032565998883,100287.79040963716,490.86987251071,573.3285341201207,99784.73240701132,695.9688399003003,571.303939538516,99396.19184029462,1493.5954533995005,157.64309120596926,100184.7003242809,1263.2882406646193,414.184203916652,99672.47047104103,1254.9720319673934,165.26488870510138,100411.5015659471,690.8664631887705,412.84717929829105,100202.43326826867,710.5080121405454,28134.33234804133,26115770.69839152,679.2735220033451,26116.67257793339,25961823.28776163,735.7999147446732,580022133.3473264,26312.18333416876,26115647.655896455,662.1540647710339,27515.218739187192,26256392.006874263,658.7558562797062,23085.469132389375,3676092.2094403617,577.7430557941827,23591.367242169774,3134264.093372371,860.4699900288358
37,26340.776664123034,25964568.96664463,724.3007662470307,28791.971666840018,26922735.03578023,472.34296023745304,26297.644689375094,26257377.319109302,524.0602708050619,568.9282202211841,99168.07079456784,483.37654142950936,579.3081325476686,99533.43783323669,693.072181610264,576.3384230699154,100200.39100230359,1489.0653623247742,168.4139699076087,100117.57800660335,1250.1536824562268,417.95809600023597,99884.14089586648,1255.9489784235752,149.4671281415005,100191.05989986834,682.6802724254188,409.0596246442972,98265.29816084092,706.4053491088408,27053.19428485814,26116260.787476525,681.9139396829634,26393.3096587372,25965169.162756685,728.1671001001051,580001471.0695359,26526.21496256536,26116520.71448772,672.0813705131701,26044.257515894464,26258249.600648206,670.0664604390757,23698.23317241556,3676697.4106709054,580.2725412236817,24483.777388682327,3133759.067068033,860.0824055163635
38,25879.936615524304,25962799.26308161,728.573014737512,26945.6210897214,26923041.125766113,473.41528523498795,28583.82388354616,26259127.332096968,531.2409474774072,574.2876344447071,99558.21298222459,491.53486131692665,571.5756294905613,99914.33318765054,688.9794055104949,572.9162223160372,101408.74514512927,1495.2303072114237,161.14599866644178,100046.52441287403,1257.4848469590024,413.6510533575493,100063.2301032737,1256.9819680646717,162.3705408481051,100679.24484921781,692.5514396789841,404.8848732218002,100071.33863956812,697.896111686977,27200.59289655354,26115800.014523506,679.4025591406487,26831.92620341616,25962173.414395906,735.3591865834481,580002576.6158596,27092.997496013035,26115922.839612342,671.3515093111846,26741.172487847278,26257332.814617693,663.51869092088,22479.34799563743,3677105.29487272,577.1482648388236,22763.312189620734,3132792.9072796297,852.2875998675904
39,26743.08795418326,25962588.94917849,734.4594494889473,27847.101703000462,26921344.92549426,464.4996154670301,25234.00447945878,26260676.546494022,532.6643045297806,579.9712320982704,100824.99460020037,491.25000445403754,575.9131579445145,100188.86028290627,695.4875483691633,583.4062224632538,100217.42838045995,1495.5145401330049,153.77023016562367,100381.55754466131,1254.5750714317028,402.46058015091955,100111.95957520236,1246.7281251607903,163.07751992518376,100134.42209217916,688.536874629115,413.59971386732974,100391.42527782939,695.2286716915398,27127.295613117614,26117063.000623837,683.9203843429458,25152.79320281028,25961793.552026164,732.0240126701533,579998547.1418823,25933.467090031234,26116977.75757693,671.941024067137,25170.87072218426,26255923.4548222,663.9047490682784,22560.103166013407,3676157.009669818,583.1684885097578,23139.15901906802,3134316.893450958,861.2009296842948
40,26583.49360417711,25968904.983727653,721.2919071910895,27778.82592747546,26923427.1545678,466.3970613492958,26173.646431882626,26263029.734791562,525.5843682409331,568.6788322005895,99785.54820032758,494.3750405609593,573.9932215492976,99592.5598927757,691.5253985336755,566.9192743491769,100540.36814579506,1499.1824876772969,155.92678763886448,99831.68672539442,1246.9972671863814,412.5931205164616,100181.89519844332,1261.583477337615,157.5581610659081,100596.70709990009,681.5796495288404,415.81795594821085,100610.5357775652,709.9072048128656,25859.260759775454,26119987.693055026,686.3542698784223,27732.122330700568,25968837.92560543,724.1468460532147,575002722.4440974,28022.489615546183,26119756.75122847,665.6233704135861,27166.433961012757,26260966.11755318,659.8434454193834,23865.20085216717,3677816.0493929875,583.4951093354197,22825.431098191228,3141288.5835809195,856.4177840901141
41,26849.18923952573,25971198.80168443,725.3569697884991,26563.91632363622,26921616.735741332,463.94504598015567,27445.04882303243,26261227.010448385,530.493325314629,564.2425569331645,100621.61086807757,493.22842047155297,564.0220643679968,100696.1229865477,698.5959983422281,567.19343577522,100417.92348121351,1495.2183403659096,146.50293203934754,100561.04477151268,1251.145281748114,403.2791045598497,99222.37221794593,1265.9053507191059,160.73147703460114,100307.60160163528,684.8503233633918,413.6270392031944,99957.11640976011,704.9971078203619,26377.616420664857,26120570.445896193,689.3117674610044,25709.728008802114,25969978.88951367,734.1204089123746,575006109.3505242,26855.712215945503,26120550.75486406,666.8645686135823,25746.417714442607,26260389.97160119,666.8536899097569,23635.840948971352,3677235.0574811413,586.130971373209,23731.012753882616,3141929.8633463485,862.3523553611919
42,25774.0770437166,25969136.745978564,732.4571473977227,26762.921595113414,26923698.242971,456.3772349347166,26775.256049888154,26261765.318180535,529.2935070882412,558.5778205698617,99620.9849029787,486.0102850680133,572.4633678185972,99461.55913480955,700.470734591232,570.3916446917556,100559.05940573492,1500.1050800637584,150.97815565609625,100607.05589133958,1256.2047872711903,413.5758766349904,99896.46069019499,1251.2907126207795,152.733359482263,100241.46645187444,697.0899329414083,406.77079877167813,101148.80637987908,700.617332639489,26288.274174881248,26122208.315002818,682.7904421339239,27342.129638252503,25966264.017235987,728.3869158717067,574999246.2206471,26541.904324778054,26119503.772919465,670.1533525023334,26895.279822994344,26262401.657817654,671.0519329593457,23260.430564238337,3678253.502419144,573.7500917370237,22722.726500474608,3143083.7211098233,854.7851899046136
43,25181.359740646338,25969562.396524213,728.9574578600066,26965.457239069947,26922381.02009255,469.0120002819473,26291.98401120193,26260295.28732153,529.4107604154358,579.361258606169,99830.20174435711,492.5292711702247,564.6828196736777,99977.1959933566,694.3252405877878,571.6313246732844,100165.90022872729,1484.224866804956,163.92542120194923,100745.06654072931,1255.2678469442712,410.41513896968814,99455.99424010165,1241.740124308015,157.25050962142026,100000.42648139935,682.2782733983624,408.13498460952457,100300.29002979684,705.8528789185865,26711.717874361217,26121206.760592118,678.1882784706967,26410.618859207098,25971209.17323602,738.9850503915332,575008354.4372616,28220.610693471222,26120692.42196262,666.1462480417078,27436.820340693295,26259867.234860215,665.0521534320943,21575.880118091365,3677374.643037208,585.8811202269011,22330.887305568896,3142007.126679413,866.2270459496283
44,25702.206371766737,25970940.985688865,729.7863005297236,27605.9167243307,26922181.210153185,471.1998649478169,27818.078715905627,26259613.20619029,523.8081748052742,567.3757033894127,100927.18827867956,490.67332831891065,568.2202283824593,100130.18820088296,695.2900769681908,570.0201328146667,100785.619192329,1487.5312262145983,161.6297625972179,99696.63701649745,1257.2018358147172,421.7555709440188,100010.57689266851,1251.1660825690271,151.5900508553317,99371.84292883384,696.2487390975789,419.99869112241294,100429.63766703696,703.5199195600721,26622.185039944507,26119216.65392866,679.9120217343025,25320.98235082707,25968223.739300013,727.0951839248098,575008860.4430082,26134.489802388332,26120109.50907138,664.0736081058836,27325.595144626586,26261983.337545916,656.4394248638034,24742.950145485574,3677951.6328836884,590.1021562194574,22853.859064560344,3142052.5431228303,865.9348107825332
45,27278.521802115367,25970028.0601952,732.408059053027,25810.133560672,26921969.67680742,466.1548563315015,27265.559919660125,26260992.929482065,525.6573118618992,575.5447800239414,99372.10968462167,485.1369223271797,566.5626027891062,100400.35758342624,696.4438555532737,580.1840686310447,100625.6759105942,1488.3856739594687,160.4805919261472,101177.00900845119,1245.4681666511356,415.9767477095161,99854.80677362648,1247.4256076948034,163.7781901064588,100488.97939088459,684.9836138801852,411.1821883932199,99249.00606286508,703.0428001694781,24946.72555874756,26120584.159324504,680.5482262784491,26692.507543511903,25966457.747199446,723.7943493564328,574995348.3499001,25815.56890065755,26118653.897572238,672.210371102605,28453.183205499176,26262292.734079104,660.4207167504852,23422.467450035354,3677500.378646653,581.275039506689,22353.360872594032,3140815.8099031565,854.0437835621246
46,25495.29114443743,25968429.097685557,739.8329635841666,27496.02896723594,26921448.4576277,466.55375742208605,26061.400758886975,26260435.900928117,530.95272596137,564.7575947051114,100486.74213943575,497.8461286405295,558.4787575057281,99928.38916964737,698.6519246878375,561.9273526742323,99715.89108231704,1481.7949890320383,167.58935200537266,99564.11233241999,1254.1990271694126,408.9826353441471,100303.47463041659,1247.8754808394267,152.81409584537477,100091.46945387388,679.8954907486574,426.54353300840495,99798.02731574555,702.0122633061383,26084.862949045433,26120244.029521115,674.2703443096204,28401.940608623165,25962885.453596074,731.51511915547,575002071.3928683,27130.84093850337,26120123.520303234,667.3675520651433,25972.362655588448,26261031.03057213,664.4775122988003,23464.36513215952,3676138.2715527057,573.6954058108215,23344.488995647112,3141629.192427973,849.7181130334837
47,26567.47519296487,25968455.982087176,734.9069358880255,27074.48649738329,26922035.706149504,463.7004915677685,26386.792239231647,26261339.715167694,526.4768303007836,566.1532549905692,100425.96244283776,484.5092817147173,565.0271029337712,99214.65069033903,703.7785415633609,565.6875221164611,99994.26496522293,1498.4500649223446,145.33922605701702,100513.77884574421,1248.5360626031159,416.02646100171035,99012.82029058687,1253.5577787988095,153.9792244098942,100151.38041806391,683.2071288508092,417.39937204084725,101236.17122960507,698.8349391816195,28634.3685059657,26121352.604427435,686.0331781942557,25555.343814238528,25971997.76631108,734.1897192761863,574998967.4161574,26647.083245256992,26120752.286716606,671.4155558315183,27319.293093957785,26260487.80712859,649.0335274754419,22166.614489753785,3678458.159666753,576.4211896047091,22649.30473857114,3141628.6426981105,862.0013405469177
48,27383.489936103957,25971864.1792116,725.5658208399186,27444.735549836023,26922790.94050148,462.01522902052835,25290.323264704377,26260558.792410053,527.8450753054822,565.5757768408108,99754.74292086285,496.42105070893814,562.4440973978237,99916.20057122965,693.813972968387,573.324376138773,100224.26839641784,1485.833855273597,149.49278093868097,101286.62330484088,1242.86005376092,406.1703500976521,100203.76078247147,1255.3079579975079,160.31377377864706,100555.49642570176,688.3090829933296,413.6860784873687,99555.13855232316,710.2987892372091,27275.09402517249,26120591.175618466,684.0122239832733,26054.92465401092,25968346.397954065,735.1228156556562,575001350.4680828,26409.374761796164,26120468.272221453,665.0126093403805,25905.324338130427,26260975.522187166,667.3137970142726,24434.38094718884,3677631.4884166745,594.5637044991349,20671.425511404846,3142966.9415486385,866.5654747673868
49,25097.23682900117,25967662.99287379,730.1270835459331,25485.378861362664,26922953.824080206,464.2628076158224,26128.176467969664,26259432.59629838,528.8044979107092,568.0783540864563,99632.64152533768,493.7711547705016,574.2966568551022,99954.82407825017,701.9813519726597,570.3113716409472,100405.07353126412,1492.290061679186,156.80134478228612,99244.73885696461,1247.7036304631922,409.90609489787306,101201.72984193616,1248.6034464743261,156.82535258374875,100084.71496397103,684.9896766609452,407.4162303487842,99847.64113489553,701.5804279739881,26353.645428095722,26120122.045484766,674.2215788517462,27037.501572643097,25968080.83325527,727.7154686724991,574999278.3237752,27489.521493589626,26120490.59570087,667.36887692249,28381.69722794798,26260801.697029524,661.8142242904867,22259.664821383318,3678464.0056268917,576.044713018679,23235.084642517704,3142179.669169807,853.4355903182619
